#1
double TimeTorqueInclinationSpeed(6268,4)
0.000000	2.675888	0.000000	4.591000
1.000000	1.745152	0.000000	4.693000
2.000000	0.000000	0.000000	4.703000
3.000000	0.000000	0.000000	4.703000
4.000000	0.000000	0.000000	4.703000
5.000000	0.401871	0.000000	4.703000
6.000000	11.118435	-2.323099	4.703000
7.000000	9.020846	0.000000	4.749000
8.000000	8.949238	-2.140901	4.787000
9.000000	14.450730	0.000000	4.861000
10.000000	12.376868	-7.760810	5.421000
11.000000	11.163328	-3.807747	5.841000
12.000000	9.023173	-1.798335	6.214000
13.000000	8.452418	-1.730464	6.410000
14.000000	6.975242	0.000000	6.503000
15.000000	3.100108	-1.707267	6.503000
16.000000	5.069199	1.725255	6.214000
17.000000	2.788059	0.000000	6.214000
18.000000	4.663663	1.868694	6.214000
19.000000	3.390796	0.000000	6.410000
20.000000	2.604524	0.000000	6.410000
21.000000	5.258190	1.928422	6.410000
22.000000	5.258190	0.000000	6.410000
23.000000	7.904322	1.961418	6.177000
24.000000	8.975231	1.974934	6.177000
25.000000	7.438925	0.000000	6.140000
26.000000	8.633678	0.000000	6.093000
27.000000	9.615953	0.000000	6.093000
28.000000	8.685377	0.000000	6.093000
29.000000	8.168390	0.000000	6.093000
30.000000	5.583456	0.000000	6.093000
31.000000	8.730375	0.000000	6.242000
32.000000	8.193356	-1.707267	6.382000
33.000000	5.659272	0.000000	6.401000
34.000000	3.566038	0.000000	6.625000
35.000000	2.821317	0.000000	6.699000
36.000000	1.395040	0.000000	6.774000
37.000000	1.674048	0.000000	6.774000
38.000000	4.882640	0.000000	6.774000
39.000000	6.045173	0.000000	6.774000
40.000000	11.113818	-1.874806	6.774000
41.000000	11.901647	0.000000	6.802000
42.000000	12.217848	-1.672394	6.858000
43.000000	10.288838	-2.993132	7.409000
44.000000	9.357967	-1.383687	8.146000
45.000000	2.496342	-2.719845	8.202000
46.000000	4.339795	-4.241612	8.202000
47.000000	4.567520	-1.432096	7.931000
48.000000	6.170935	-1.402309	7.810000
49.000000	4.686673	0.000000	7.931000
50.000000	7.214339	-1.402309	8.034000
51.000000	6.822255	0.000000	8.034000
52.000000	13.066319	2.782538	8.052000
53.000000	15.416305	10.975655	8.071000
54.000000	14.167389	5.440332	8.071000
55.000000	12.684302	2.687969	8.071000
56.000000	11.084128	1.355860	8.071000
57.000000	11.630529	1.377037	8.071000
58.000000	11.110767	0.000000	8.080000
59.000000	9.082117	-10.455976	8.220000
60.000000	8.224249	-5.408332	8.388000
61.000000	9.077161	-3.958794	8.398000
62.000000	8.934845	-1.327590	8.426000
63.000000	5.981486	-1.349474	8.426000
64.000000	2.467363	0.000000	8.426000
65.000000	2.467363	0.000000	8.426000
66.000000	2.596802	1.452054	8.006000
67.000000	0.269730	1.694647	7.007000
68.000000	1.992308	2.140901	5.850000
69.000000	2.393521	7.229353	5.001000
70.000000	12.597481	4.937699	5.001000
71.000000	14.772500	2.211094	5.011000
72.000000	11.936842	2.093977	5.225000
73.000000	12.906602	2.020178	5.589000
74.000000	15.684873	0.000000	5.804000
75.000000	15.304962	0.000000	5.804000
76.000000	15.304962	0.000000	5.804000
77.000000	13.794212	0.000000	6.531000
78.000000	12.494387	0.000000	6.681000
79.000000	9.861797	-1.634244	7.091000
80.000000	9.062192	0.000000	7.091000
81.000000	9.582090	0.000000	7.035000
82.000000	9.618321	1.660282	6.681000
83.000000	8.774373	0.000000	6.821000
84.000000	8.959920	0.000000	6.961000
85.000000	9.140928	0.000000	6.961000
86.000000	8.451220	1.629597	6.970000
87.000000	9.419803	0.000000	6.989000
88.000000	9.800200	0.000000	7.007000
89.000000	10.591644	1.641264	6.989000
90.000000	11.072453	0.000000	6.970000
91.000000	9.819710	0.000000	6.961000
92.000000	9.561934	1.801161	6.951000
93.000000	7.205438	3.656102	6.951000
94.000000	9.303583	3.709284	6.196000
95.000000	9.714286	3.891676	6.615000
96.000000	8.732383	1.880959	6.457000
97.000000	8.477125	1.818303	6.317000
98.000000	8.477125	0.000000	6.317000
99.000000	4.039101	0.000000	6.317000
100.000000	9.374703	0.000000	6.317000
101.000000	9.374703	0.000000	6.317000
102.000000	9.598469	0.000000	6.662000
103.000000	8.012927	0.000000	7.194000
104.000000	7.543182	-2.869567	7.642000
105.000000	13.039645	-4.337770	7.996000
106.000000	11.936593	-3.396359	7.996000
107.000000	8.097781	-3.409819	8.519000
108.000000	6.883645	-1.310887	8.603000
109.000000	6.627339	-2.641531	8.603000
110.000000	2.996749	0.000000	8.304000
111.000000	0.897658	0.000000	8.071000
112.000000	0.897658	0.000000	8.071000
113.000000	0.975495	0.000000	7.427000
114.000000	0.318918	3.265833	6.914000
